Year;Month;rate
1753;Aug;2.8537455
1753;Sep;2.8639618
1753;Oct;2.8811525
1753;Nov;2.8708134
1753;Dec;2.8880866
1754;Jan;2.8950543
1754;Feb;2.9232643
1754;Mar;2.9339853
1754;Apr;2.9055690
1754;May;2.8776978
1754;Jun;2.8708134
1754;Jul;2.8673835
1754;Aug;2.8811525
1754;Sep;2.9126214
1754;Oct;2.9161320
1754;Nov;2.9126214
1754;Dec;2.8880866
1755;Jan;2.9411765
1755;Feb;2.9925187
1755;Mar;3.0418251
1755;Apr;3.0729519
1755;May;3.0072173
1755;Jun;3.0341340
1755;Jul;3.2214765
1755;Aug;3.2564450
1755;Sep;3.2085562
1755;Oct;3.3103448
1755;Nov;3.2876712
1755;Dec;3.2345013
1756;Jan;3.3755274
1756;Feb;3.3613445
1756;Mar;3.3519553
1756;Apr;3.3057851
1756;May;3.3519553
1756;Jun;3.3613445
1756;Jul;3.3802817
1756;Aug;3.3613445
1756;Sep;3.3519553
1756;Oct;3.3946252
1756;Nov;3.3898305
1756;Dec;3.3898305
1757;Jan;3.4582133
1757;Feb;3.4188034
1757;Mar;3.3287101
1757;Apr;3.3660589
1757;May;3.3333333
1757;Jun;3.3333333
1757;Jul;3.3755274
1757;Aug;3.3472803
1757;Sep;3.2786885
1757;Oct;3.2967033
1757;Nov;3.2876712
1757;Dec;3.3057851
1758;Jan;3.3149171
1758;Feb;3.2432432
1758;Mar;3.1914894
1758;Apr;3.1914894
1758;May;3.1372549
1758;Jun;3.1007752
1758;Jul;3.2345013
1758;Aug;3.2653061
1758;Sep;3.3057851
1758;Oct;3.3426184
1758;Nov;3.3057851
1758;Dec;3.3426184
1759;Jan;3.3898305
1759;Feb;3.4582133
1759;Mar;3.5820896
1759;Apr;3.6923077
1759;May;3.7735849
1759;Jun;3.7850114
1759;Jul;3.8523274
1759;Aug;3.6697248
1759;Sep;3.6529680
1759;Oct;3.6697248
1759;Nov;3.4883721
1759;Dec;3.5502959
1760;Jan;3.7500000
1760;Feb;3.7383178
1760;Mar;3.6529680
1760;Apr;3.6363636
1760;May;3.6363636
1760;Jun;3.5608309
1760;Jul;3.5820896
1760;Aug;3.5874439
1760;Sep;3.6253776
1760;Oct;3.6144578
1760;Nov;3.8095238
1760;Dec;3.9669421
1761;Jan;4.0955631
1761;Feb;4.0747029
1761;Mar;3.8647343
1761;Apr;3.4090909
1761;May;3.4090909
1761;Jun;3.4985423
1761;Jul;3.7735849
1761;Aug;3.8709677
1761;Sep;4.0955631
1761;Oct;4.1739130
1761;Nov;4.2628774
1761;Dec;4.5112782
1762;Jan;4.8484848
1762;Feb;4.4117647
1762;Mar;4.2857143
1762;Apr;4.3165468
1762;May;4.1379310
1762;Jun;4.1666667
1762;Jul;3.9867110
1762;Aug;3.4985423
1762;Sep;3.5928144
1762;Oct;3.6979969
1762;Nov;3.4782609
1762;Dec;3.2432432
1763;Jan;3.3426184
1763;Feb;3.1788079
1763;Mar;3.1620220
1763;Apr;3.1788079
1763;May;3.2042724
1763;Jun;3.2085562
1763;Jul;3.3240997
1763;Aug;3.4383954
1763;Sep;3.6809816
1763;Oct;3.5928144
1763;Nov;3.4934498
1763;Dec;3.5087719
1764;Jan;3.5767511
1764;Feb;3.5242291
1764;Mar;3.5190616
1764;Apr;3.4285714
1764;May;3.4883721
1764;Jun;3.4782609
1764;Jul;3.5346097
1764;Aug;3.6144578
1764;Sep;3.6144578
1764;Oct;3.5661218
1764;Nov;3.5604083
1764;Dec;3.3994334
1765;Jan;3.5036496
1765;Feb;3.4433286
1765;Mar;3.4090909
1765;Apr;3.4236805
1765;May;3.4334764
1765;Jun;3.3850494
1765;Jul;3.4139403
1765;Aug;3.3426184
1765;Sep;3.2520325
1765;Oct;3.2653061
1765;Nov;3.2786885
1765;Dec;3.2653061
1766;Jan;3.3566434
1766;Feb;3.3994334
1766;Mar;3.3660589
1766;Apr;3.3566058
1766;May;3.3333333
1766;Jun;3.3057851
1766;Jul;3.4139403
1766;Aug;3.3379694
1766;Sep;3.3566434
1766;Oct;3.3707865
1766;Nov;3.3566434
1766;Dec;3.3287101
1767;Jan;3.3613445
1767;Feb;3.3707865
1767;Mar;3.3755274
1767;Apr;3.3707865
1767;May;3.3850494
1767;Jun;3.3660589
1767;Jul;3.4337908
1767;Aug;3.3994334
1767;Sep;3.3946252
1767;Oct;3.3755274
1767;Nov;3.3195021
1767;Dec;3.2388664
1768;Jan;3.3103448
1768;Feb;3.2786885
1768;Mar;3.2345013
1768;Apr;3.2000000
1768;May;3.1788079
1768;Jun;3.1746032
1768;Jul;3.3426184
1768;Aug;3.3240997
1768;Sep;3.3946252
1768;Oct;3.4188034
1768;Nov;3.3850494
1768;Dec;3.3333333
1769;Jan;3.3994334
1769;Feb;3.4042553
1769;Mar;3.3707865
1769;Apr;3.3850494
1769;May;3.3472803
1769;Jun;3.3426184
1769;Jul;3.3426184
1769;Aug;3.3613445
1769;Sep;3.4090909
1769;Oct;3.3946252
1769;Nov;3.5087719
1769;Dec;3.4732272
1770;Jan;3.5767511
1770;Feb;3.5046729
1770;Mar;3.4934498
1770;Apr;3.4582133
1770;May;3.4482759
1770;Jun;3.5190616
1770;Jul;3.5714286
1770;Aug;3.5346097
1770;Sep;3.8216561
1770;Oct;3.7974684
1770;Nov;3.8461538
1770;Dec;3.8333759
1771;Jan;3.5555556
1771;Feb;3.4090909
1771;Mar;3.5087719
1771;Apr;3.4285714
1771;May;3.3802817
1771;Jun;3.3707865
1771;Jul;3.4383954
1771;Aug;3.4334764
1771;Sep;3.4632035
1771;Oct;3.4532374
1771;Nov;3.4482759
1771;Dec;3.3946252
1772;Jan;3.4188034
1772;Feb;3.4139403
1772;Mar;3.3802817
1772;Apr;3.3660589
1772;May;3.3333333
1772;Jun;3.3519553
1772;Jul;3.3990483
1772;Aug;3.3898305
1772;Sep;3.4042553
1772;Oct;3.4334764
1772;Nov;3.4042553
1772;Dec;3.3755274
1773;Jan;3.4383954
1773;Feb;3.4334371
1773;Mar;3.3898305
1773;Apr;3.4985423
1773;May;3.4782609
1773;Jun;3.7037037
1773;Jul;3.3898305
1773;Aug;3.4482759
1773;Sep;3.4246575
1773;Oct;3.4139403
1773;Nov;3.4285714
1773;Dec;3.4334764
1774;Jan;3.4732272
1774;Feb;3.4632035
1774;Mar;3.4532374
1774;Apr;3.4139403
1774;May;3.4090909
1774;Jun;3.3850112
1774;Jul;3.3707865
1774;Aug;3.3946252
1774;Sep;3.3707865
1774;Oct;3.3802817
1774;Nov;3.3379694
1774;Dec;3.2921449
1775;Jan;3.4433286
1775;Feb;3.3898305
1775;Mar;3.3898305
1775;Apr;3.3660589
1775;May;3.3802817
1775;Jun;3.3755274
1775;Jul;3.4188034
1775;Aug;3.3754894
1775;Sep;3.3660589
1775;Oct;3.3707865
1775;Nov;3.3426184
1775;Dec;3.3519553
1776;Jan;3.4532374
1776;Feb;3.4833091
1776;Mar;3.4883721
1776;Apr;3.5087719
1776;May;3.5450517
1776;Jun;3.5398230
1776;Jul;3.5661218
1776;Aug;3.5820896
1776;Sep;3.5874439
1776;Oct;3.6641221
1776;Nov;3.6529680
1776;Dec;3.6641221
1777;Jan;3.7209302
1777;Feb;3.7794799
1777;Mar;3.8155803
1777;Apr;3.7676136
1777;May;3.7854890
1777;Jun;3.7974684
1777;Jul;3.9344262
1777;Aug;3.8647343
1777;Sep;3.8461538
1777;Oct;3.7974684
1777;Nov;3.8277512
1777;Dec;3.9933444
1778;Jan;4.1899441
1778;Feb;4.3399638
1778;Mar;4.9792531
1778;Apr;4.9382716
1778;May;4.8780488
1778;Jun;4.8575130
1778;Jul;4.8681542
1778;Aug;4.6965997
1778;Sep;4.5540797
1778;Oct;4.5977011
1778;Nov;4.8000000
1778;Dec;4.8780488
1779;Jan;4.8582996
1779;Feb;5.0632911
1779;Mar;4.8387097
1779;Apr;4.7151277
1779;May;4.7713718
1779;Jun;4.9382716
1779;Jul;5.0000000
1779;Aug;4.9079755
1779;Sep;4.8979592
1779;Oct;4.8582996
1779;Nov;4.8979592
1779;Dec;4.8387097
1780;Jan;4.9374589
1780;Feb;4.9484536
1780;Mar;4.9382716
1780;Apr;4.9382716
1780;May;4.8879837
1780;Jun;4.7337278
1780;Jul;4.8192771
1780;Aug;4.8681542
1780;Sep;4.9079755
1780;Oct;4.9079755
1780;Nov;4.9079755
1780;Dec;4.9792531
1781;Jan;5.1612903
1781;Feb;5.0955414
1781;Mar;5.1391863
1781;Apr;5.1172708
1781;May;5.1063830
1781;Jun;5.0739958
1781;Jul;5.2401747
1781;Aug;5.2631579
1781;Sep;4.5028143
1781;Oct;5.3691275
1781;Nov;5.2173913
1781;Dec;5.1948052
1782;Jan;5.3811659
1782;Feb;5.5172414
1782;Mar;5.3932584
1782;Apr;5.0420168
1782;May;5.0209205
1782;Jun;5.0104384
1782;Jul;5.1835853
1782;Aug;5.2980132
1782;Sep;5.1948052
1782;Oct;5.1834958
1782;Nov;5.0000000
1782;Dec;4.6242775
1783;Jan;4.4117647
1783;Feb;4.4036697
1783;Mar;4.4198895
1783;Apr;4.4198895
1783;May;4.4526902
1783;Jun;4.5112782
1783;Jul;4.7713718
1783;Aug;4.6439628
1783;Sep;5.0314465
1783;Oct;5.0955414
1783;Nov;5.1724138
1783;Dec;5.2631579
1784;Jan;5.3571429
1784;Feb;5.2392595
1784;Mar;5.1724138
1784;Apr;5.1612903
1784;May;5.1612903
1784;Jun;5.0847458
1784;Jul;5.2401747
1784;Aug;4.5540106
1784;Sep;4.6421663
1784;Oct;5.4669704
1784;Nov;4.5454545
1784;Dec;5.3215078
1785;Jan;5.3333333
1785;Feb;5.4176072
1785;Mar;5.4545455
1785;Apr;5.2083333
1785;May;4.4362292
1785;Jun;5.1172708
1785;Jul;5.1612903
1785;Aug;5.1063830
1785;Sep;5.0104384
1785;Oct;4.5889101
1785;Nov;4.2857143
1785;Dec;4.1884817
1786;Jan;4.2553191
1786;Feb;4.2780749
1786;Mar;4.3321300
1786;Apr;4.2933810
1786;May;4.0404040
1786;Jun;4.0336134
1786;Jul;3.9538715
1786;Aug;3.8580247
1786;Sep;3.8772213
1786;Oct;3.9344262
1786;Nov;4.0609137
1786;Dec;3.9800467
1787;Jan;4.0677966
1787;Feb;4.0000000
1787;Mar;3.9339103
1787;Apr;3.8834951
1787;May;3.9024390
1787;Jun;4.0677966
1787;Jul;4.2477876
1787;Aug;4.1379310
1787;Sep;4.1522491
1787;Oct;3.9735099
1787;Nov;3.9024390
1787;Dec;3.8772213
1788;Jan;3.9735099
1788;Feb;3.9867110
1788;Mar;3.9669421
1788;Apr;3.9933444
1788;May;3.9682540
1788;Jun;3.9867110
1788;Jul;4.0336134
1788;Aug;4.0472175
1788;Sep;4.0201005
1788;Oct;3.9669421
1788;Nov;4.0609137
1788;Dec;4.0540541
1789;Jan;4.1811847
1789;Feb;4.0540541
1789;Mar;4.0404040
1789;Apr;4.0000000
1789;May;3.9408867
1789;Jun;3.8897893
1789;Jul;3.8034865
1789;Aug;3.7854890
1789;Sep;3.7383178
1789;Oct;3.7914692
1789;Nov;3.8523274
1789;Dec;3.8095238
1790;Jan;3.8034865
1790;Feb;3.8772213
1790;Mar;3.7795276
1790;Apr;3.7617555
1790;May;4.0133779
1790;Jun;4.0540541
1790;Jul;4.0609137
1790;Aug;3.9082856
1790;Sep;3.9344262
1790;Oct;4.0404040
1790;Nov;3.7795276
1790;Dec;3.6979969
1791;Jan;3.7117229
1791;Feb;3.7267081
1791;Mar;3.9344262
1791;Apr;3.6979969
1791;May;3.6753446
1791;Jun;4.8582996
1791;Jul;3.6144578
1791;Aug;3.3755274
1791;Sep;3.3613445
1791;Oct;3.4383954
1791;Nov;3.4042553
1791;Dec;3.3149171
1792;Jan;3.2128514
1792;Feb;3.1209363
1792;Mar;3.1088083
1792;Apr;3.2301480
1792;May;3.2128514
1792;Jun;3.2345013
1792;Jul;3.2042724
1792;Aug;3.3519553
1792;Sep;3.3287101
1792;Oct;3.3195021
1792;Nov;3.8095238
1792;Dec;3.8034865
1793;Jan;3.9603960
1793;Feb;4.0955631
1793;Mar;3.9215686
1793;Apr;3.8772213
1793;May;3.8961039
1793;Jun;3.8647343
1793;Jul;3.8646845
1793;Aug;3.9473684
1793;Sep;4.0066778
1793;Oct;4.0472175
1793;Nov;3.9800995
1793;Dec;4.0747029
1794;Jan;4.4526902
1794;Feb;4.5454545
1794;Mar;4.4362292
1794;Apr;4.2105263
1794;May;4.2477275
1794;Jun;4.4117647
1794;Jul;4.4526902
1794;Aug;4.4776119
1794;Sep;4.6421663
1794;Oct;4.4943820
1794;Nov;4.3795620
1794;Dec;4.5454545
1795;Jan;4.7904192
1795;Feb;4.7808765
1795;Mar;4.8387097
1795;Apr;4.5714286
1795;May;4.5045045
1795;Jun;4.4198244
1795;Jul;4.4937088
1795;Aug;4.4362292
1795;Sep;4.3630017
1795;Oct;4.3715847
1795;Nov;4.3956044
1795;Dec;4.2780749
1796;Jan;4.3949604
1796;Feb;4.4280443
1796;Mar;4.3399638
1796;Apr;4.5028143
1796;May;4.6601942
1796;Jun;4.7051443
1796;Jul;4.9689441
1796;Aug;5.4054054
1796;Sep;4.4280443
1796;Oct;5.2287582
1796;Nov;5.3214134
1796;Dec;5.4421769
1797;Jan;4.5888399
1797;Feb;4.8484065
1797;Mar;5.9850374
1797;Apr;6.2176166
1797;May;6.2663185
1797;Jun;5.5172414
1797;Jul;5.6603774
1797;Aug;5.7279236
1797;Sep;6.0606061
1797;Oct;6.0901340
1797;Nov;6.0913706
1797;Dec;6.0606061
1798;Jan;6.2992126
1798;Feb;6.0150376
1798;Mar;6.0150376
1798;Apr;6.2176166
1798;May;6.0483871
1798;Jun;6.0913706
1798;Jul;6.0000000
1798;Aug;6.0000000
1798;Sep;5.9405941
1798;Oct;5.3452116
1798;Nov;5.7007126
1798;Dec;5.4919908
1799;Jan;5.6737589
1799;Feb;5.5555556
1799;Mar;5.6074766
1799;Apr;5.4054054
1799;May;5.3571429
1799;Jun;4.8484848
1799;Jul;4.7337278
1799;Aug;4.5028143
1799;Sep;4.9484536
1799;Oct;4.9382716
1799;Nov;4.7337278
1799;Dec;4.7619048
1800;Jan;4.9689441
1800;Feb;4.7524752
1800;Mar;4.7337278
1800;Apr;4.7430830
1800;May;4.6875000
1800;Jun;4.6242775
1800;Jul;4.6153846
1800;Aug;4.5627376
1800;Sep;4.5454545
1800;Oct;4.7058824
1800;Nov;4.7244094
1800;Dec;4.7713718
1801;Jan;5.2060738
1801;Feb;5.3691275
1801;Mar;5.1835853
1801;Apr;4.8979592
1801;May;4.9079755
1801;Jun;4.8484848
1801;Jul;5.1282051
1801;Aug;4.9586777
1801;Sep;5.1063830
1801;Oct;4.4036697
1801;Nov;4.4444444
1801;Dec;4.3557169
1802;Jan;4.3715847
1802;Feb;4.3399638
1802;Mar;4.2477876
1802;Apr;3.9024390
1802;May;3.9538715
1802;Jun;3.9867110
1802;Jul;4.1811847
1802;Aug;4.4609665
1802;Sep;4.3243243
1802;Oct;4.3956044
1802;Nov;4.4526241
1802;Dec;4.0885860
1803;Jan;4.2396834
1803;Feb;4.2179262
1803;Mar;4.8289738
1803;Apr;4.7524752
1803;May;5.0000000
1803;Jun;4.4609665
1803;Jul;5.7553957
1803;Aug;5.5427252
1803;Sep;5.7142857
1803;Oct;5.5944056
1803;Nov;5.5045872
1803;Dec;5.3452116
1804;Jan;5.3802009
1804;Feb;5.3932584
1804;Mar;5.3097345
1804;Apr;5.3571429
1804;May;5.3571429
1804;Jun;5.2516411
1804;Jul;5.1172708
1804;Aug;5.2631579
1804;Sep;5.2401747
1804;Oct;5.2173913
1804;Nov;5.1172708
1804;Dec;5.0335570
1805;Jan;4.9180328
1805;Feb;5.1724138
1805;Mar;5.1612903
1805;Apr;5.1612903
1805;May;5.0632911
1805;Jun;5.0209205
1805;Jul;5.1172708
1805;Aug;5.1502146
1805;Sep;5.1063830
1805;Oct;5.0632911
1805;Nov;4.9180328
1805;Dec;4.9792531
1806;Jan;4.9281314
1806;Feb;5.0104384
1806;Mar;4.9484536
1806;Apr;4.9896050
1806;May;4.8879837
1806;Jun;4.7430830
1806;Jul;4.6875000
1806;Aug;4.7713718
1806;Sep;4.7524752
1806;Oct;4.8979592
1806;Nov;5.0632911
1806;Dec;4.9689441
1807;Jan;4.8387097
1807;Feb;4.8096192
1807;Mar;4.8289738
1807;Apr;4.7337278
1807;May;4.7151277
1807;Jun;4.6966732
1807;Jul;4.8387097
1807;Aug;4.8000000
1807;Sep;4.7808765
1807;Oct;4.7808765
1807;Nov;4.6965997
1807;Dec;4.6692607
1808;Jan;4.7244094
1808;Feb;4.6966732
1808;Mar;4.6421663
1808;Apr;4.5028143
1808;May;4.4036697
1808;Jun;4.3010753
1808;Jul;4.4117647
1808;Aug;4.5627376
1808;Sep;4.5454545
1808;Oct;4.4692737
1808;Nov;4.5197740
1808;Dec;4.4859813
1809;Jan;4.5027467
1809;Feb;4.4280443
1809;Mar;4.4526902
1809;Apr;4.4280443
1809;May;4.4036051
1809;Jun;4.3321300
1809;Jul;4.4117647
1809;Aug;4.3956044
1809;Sep;4.3956044
1809;Oct;4.3321300
1809;Nov;4.2857143
1809;Dec;4.2402827
1810;Jan;4.4198244
1810;Feb;4.4198895
1810;Mar;4.3557169
1810;Apr;4.2780749
1810;May;4.2628774
1810;Jun;4.2105263
1810;Jul;4.3636364
1810;Aug;4.4036697
1810;Sep;4.6875000
1810;Oct;4.5454545
1810;Nov;4.4859813
1810;Dec;4.4692737
1811;Jan;4.5540797
1811;Feb;4.5627376
1811;Mar;4.6242775
1811;Apr;4.6332046
1811;May;4.6601942
1811;Jun;4.7058824
1811;Jul;4.8289738
1811;Aug;4.6783626
1811;Sep;4.7151277
1811;Oct;4.6783626
1811;Nov;4.7244094
1811;Dec;4.7244094
1812;Jan;4.7808765
1812;Feb;4.8780488
1812;Mar;4.8289738
1812;Apr;4.9586777
1812;May;4.8971596
1812;Jun;4.9079755
1812;Jul;5.2980132
1812;Aug;5.0847458
1812;Sep;5.2747253
1812;Oct;5.1063830
1812;Nov;5.1391863
1812;Dec;5.0000000
1813;Jan;5.0632911
1813;Feb;5.1282051
1813;Mar;5.0847458
1813;Apr;5.0209205
1813;May;5.1390983
1813;Jun;5.1948052
1813;Jul;5.1948052
1813;Aug;4.4859142
1813;Sep;5.1063830
1813;Oct;5.1724138
1813;Nov;5.0000000
1813;Dec;4.9792531
1814;Jan;4.4792833
1814;Feb;4.2628774
1814;Mar;4.7808765
1814;Apr;4.4378698
1814;May;4.4444444
1814;Jun;4.4444444
1814;Jul;4.4609665
1814;Aug;4.5977011
1814;Sep;4.5977011
1814;Oct;4.6692607
1814;Nov;4.5454545
1814;Dec;4.5368620
1815;Jan;4.5969966
1815;Feb;4.6966732
1815;Mar;5.1493306
1815;Apr;5.2516411
1815;May;5.0526316
1815;Jun;5.0847458
1815;Jul;5.2863436
1815;Aug;5.3215078
1815;Sep;5.2516411
1815;Oct;4.9180328
1815;Nov;4.9079755
1815;Dec;4.9079755
1816;Jan;4.8582996
1816;Feb;4.8582996
1816;Mar;4.9896050
1816;Apr;4.8096192
1816;May;4.6692607
1816;Jun;4.6692607
1816;Jul;4.7430830
1816;Aug;4.8681542
1816;Sep;4.8701299
1816;Oct;4.8484848
1816;Nov;4.7619048
1816;Dec;4.7619048
1817;Jan;4.7244094
1817;Feb;4.4526902
1817;Mar;4.1884817
1817;Apr;4.1594454
1817;May;4.1025080
1817;Jun;4.1095890
1817;Jul;3.8585209
1817;Aug;3.7974684
1817;Sep;3.7037037
1817;Oct;3.6418816
1817;Nov;3.5982009
1817;Dec;3.5982009
1818;Jan;3.8034865
1818;Feb;3.7612839
1818;Mar;3.8095238
1818;Apr;3.7735849
1818;May;3.7974684
1818;Jun;3.7974684
1818;Jul;3.8834951
1818;Aug;4.0540541
1818;Sep;4.0201005
1818;Oct;3.8647343
1818;Nov;3.8333759
1818;Dec;3.7914692
1819;Jan;3.8167939
1819;Feb;4.1095890
1819;Mar;4.0404040
1819;Apr;4.1666667
1819;May;3.4433286
1819;Jun;4.5283019
1819;Jul;4.2031524
1819;Aug;4.1884817
1819;Sep;4.3165468
1819;Oct;4.5112782
1819;Nov;4.4362292
1819;Dec;4.4776119
1820;Jan;4.4198244
1820;Feb;4.3956044
1820;Mar;4.3715847
1820;Apr;4.3165468
1820;May;4.3087971
1820;Jun;4.2933810
1820;Jul;4.3731778
1820;Aug;4.4444444
1820;Sep;4.5283019
1820;Oct;4.4198895
1820;Nov;4.3243243
1820;Dec;4.3087971
1821;Jan;4.1899441
1821;Feb;4.1166381
1821;Mar;4.1739130
1821;Apr;4.1450777
1821;May;3.9087948
1821;Jun;3.9151713
